-8.602658905794229316e-01,-1.348979231640921927e+00,-1.211650912380042577e-01,3.591701401926157278e-01,-1.164755030476277264e+00,-8.021472910908079568e-01,9.738433008857317885e-01,-1.102683213699263698e+00,-2.542602280884472821e-01,-5.626330017210161571e-01,-3.058638032857409136e-02,3.373465313048571446e-01,-2.972948886523393841e-01,5.763210562953970939e-01,-1.435649600036968399e-01,-1.360937493949340715e-01,2.410836133134875436e-01,5.517131811708565481e-01,-1.721126315604131485e-01,1.622571848755489932e-01,1.435370979914810385e-01,-2.204887907565084015e-01,-5.637708888812148489e-01,2.076612258422128321e-01,1.204587468932251798e-01,2.963168596860753928e-02,1.883039699975739001e-01,1.981823325372769617e-01,-1.962162961724657484e-01,-3.652886938136514217e-01,1.423883515698340929e-01,-5.988736475594037545e-01,1.258583513004942755e-01,-2.493300646049110558e-01,-2.978910670926504523e-01,-8.513298489964588045e-02,-1.937954010027153062e-01,-3.341828234815113485e-01,3.807708452106912250e-02,2.064138980518088473e-01,2.412098756406959588e-01,-2.587197511724808607e-01,-6.982711572848268600e-02,2.258525400408266659e-01,-1.124508822623127430e-01,2.284629903701557996e-01,-1.239969716443870967e-01,5.708062311915274717e-02,2.039601243895916294e-01,-1.405930228933810304e-02,7.000000000000000000e+00
3.394292609821795287e-02,2.061257114435674609e+00,-1.480845377754589909e-01,-1.124898744826431596e+00,5.526136644103015610e-02,8.741394142505956033e-01,2.814265297992612491e-01,-2.061184827180896628e-01,4.731619979416166188e-01,-1.783537088537900939e-01,1.376763782764905686e-01,3.526178787535079462e-02,-7.929691695636962301e-01,1.309428955850854948e+00,-2.746408064109817637e-01,-1.168285053791138450e+00,-3.706287700566865961e-01,1.135519978863889667e+00,5.326858594218186055e-02,-3.330581700081811092e-01,-1.033039928656934281e+00,-1.598979492856256457e-01,-4.744739393737387179e-01,-3.149666163835958266e-02,7.138701863062617281e-02,7.423901510656999436e-01,-3.937096145427568944e-02,-2.181988677483742978e-01,-5.918473964349232203e-02,-1.986762437852620522e-01,2.460071262916989632e-01,1.786609396118808979e-01,-8.794763411055858682e-02,-8.693933046331500658e-02,3.350689826311173403e-01,6.073011876788544233e-02,-4.144258003713952379e-03,1.032315333603005258e-01,2.870016735828638255e-01,-4.831571675471635352e-01,-3.598436751784480636e-01,1.023094320713103522e-01,1.078953317488922509e-01,2.471563165004762863e-01,-3.551278541418911305e-01,3.416066946996968584e-02,2.154181007858412544e-01,-2.548658601844622229e-01,-2.307007882900939388e-01,2.003795303504203873e-01,2.000000000000000000e+00
-2.097880378748495200e+00,8.617436632052081213e-01,4.854793730869154111e-01,-7.473113034255965959e-01,-8.724951261392894786e-01,-2.433467515039552109e-01,3.257451007088889988e-02,3.135783299738756358e-01,2.009733577913174196e-01,-3.144197449672777034e-01,-8.017150085421521910e-02,-9.635235408759313530e-03,-2.224697959768703326e-01,-7.380981258268005663e-01,-3.968335619663314606e-01,1.324818380436701415e-01,-5.778855822782647846e-03,2.315735619510759374e-02,1.965826126693464015e-01,-3.401255360226648067e-02,-1.068787555061671279e-01,-1.393566195413699360e-01,-1.636044079207749635e-01,-5.602365193144374922e-02,-6.406348821334859056e-02,-5.319680187951038308e-02,3.433519758373785868e-01,2.727317629574242952e-01,-2.409499918629603166e-01,-2.050136184201772904e-01,-3.473741460627832733e-02,-7.980572845716407682e-02,1.682167233564733910e-01,-4.404750623869919945e-02,1.092719648747628169e-02,3.758874297814129850e-01,-6.673954939004041187e-02,7.835199718152995041e-02,-1.485160341582681398e-01,3.590480292299014220e-02,1.072573843997287890e-01,-4.023890904125536350e-02,-3.176780008152512713e-01,-6.472419241879504015e-02,1.134684864535365351e-01,4.208732147613466340e-02,1.883761649311777864e-01,1.167099510029204756e-01,-2.675962821934792235e-02,9.601830150376078343e-02,1.000000000000000000e+00
2.730669255622337310e+00,-1.102558663309264608e-01,1.094483692847923045e-01,3.444676764491673704e-01,-7.014126461054824846e-01,9.213877643587106148e-01,1.354210740777822330e+00,-2.775323133638625817e-01,1.802506986232040032e-01,-4.607062629674568144e-01,-7.504791367118039958e-01,-9.149611781136754995e-01,-6.493691365934590731e-01,1.871612468043728772e-01,-4.987056711715086021e-01,1.745879181544975900e-01,3.984699541494490238e-01,-1.653007221935361704e-01,4.669943668682401405e-01,-3.355996001426195807e-01,-1.557574370810448361e-01,-1.497615557968611233e-01,-3.640265917421525166e-01,-2.299421659882849578e-01,-9.388329648107320013e-02,-5.407394674333559914e-01,-4.740734607033323944e-01,1.388323883292068572e-01,2.747039808472063194e-01,1.885309652205982567e-01,-5.250969562416794023e-01,1.171643340374253217e-01,7.992760295357465017e-02,7.994728298588217597e-02,1.503853841703656734e-02,-7.427967783340015673e-02,-5.208074506669785331e-01,2.526330162972684201e-01,-1.134338600768230454e-01,9.072409969933527274e-02,1.486685937140538871e-02,1.000012631729323281e-01,3.465227338547351155e-02,-1.525451192623718533e-01,-4.386527327975436874e-02,9.283509009492114245e-03,-2.313332957260353095e-01,-2.620166352821260980e-01,1.306752449707287711e-01,1.185574880112641449e-01,0.000000000000000000e+00
3.565685583395663549e-01,-1.690544305588234764e+00,-5.201679260835713123e-03,-1.472548903234797590e+00,-1.191137071542733468e-02,-5.947503081084679621e-01,-1.010788154324557153e+00,-6.784429474081967726e-01,-4.025244545260251439e-01,2.392070429584389757e-01,-3.820159024401198478e-01,4.276372903512689616e-01,3.842086213476031409e-01,1.109995216572408072e-01,-8.507649993709134328e-01,-2.970579488090085638e-02,-2.502646298364772925e-01,-7.019030300721003091e-01,2.114794484990053791e-01,-1.043843099141688741e-01,-2.108474629944541712e-01,-2.990409053004121701e-02,-3.972451585400693097e-01,-6.840083327168223759e-01,5.161574492259751040e-02,2.769334335731921670e-01,-3.837422670780472056e-01,-3.223889636437716338e-02,-5.834386896726121430e-01,-2.064356721352882673e-01,-1.100482233687144207e-01,-1.535857600355453600e-01,-1.203788944084980550e-01,1.229254237174803310e-01,2.388856940733894568e-02,1.297100174469735245e-01,1.621442655385706838e-02,-1.280588268809123853e-01,5.289505088982494191e-02,-3.861020382374000942e-02,2.393421808729892172e-02,9.511607357629375814e-02,-5.373990760797913158e-01,2.751750599496216587e-01,-1.692874922233917889e-01,1.028699578879015419e-01,9.143427481053306716e-02,6.861322570153202682e-02,-2.328820985176525693e-01,-6.663939426692663814e-02,4.000000000000000000e+00
-2.190269530090283023e+00,1.104236323794043795e+00,3.974857146234822003e-01,-2.187331299473799784e-01,-4.579657625676175070e-01,-4.740812587632513564e-01,1.909120072398307888e-01,5.794408140955211728e-01,5.295931983124803066e-01,-2.186093602767031907e-01,-1.100597136291107773e-02,-5.104139354258454414e-02,-4.267821935267824829e-01,-9.167722938589270010e-01,-4.660770392737093037e-01,1.814158720122706625e-01,-3.730453383056640555e-03,-1.726443198791374478e-01,7.388175265154257876e-02,1.081333517130899508e-01,5.508341293913109060e-02,-7.798575198719492896e-02,-2.150942114345533521e-02,-5.666516458542680129e-02,1.142234189397751953e-01,-2.873638888409906986e-02,2.722242889518076137e-01,3.372206313437342007e-01,-3.080943408901892777e-01,-3.331586929677195497e-01,-5.985853086616142738e-02,9.488840546910207174e-02,2.657071210467580880e-01,-5.470726404025573475e-02,3.308134486861847613e-03,2.617508884094058574e-01,1.051721253353586627e-01,3.995988454091690956e-02,-2.519721165916861128e-01,1.229963732721572611e-01,1.166171731736505846e-01,4.460168855639405627e-02,-1.434319415798660999e-02,-4.767435919030792862e-02,1.757642612643314783e-01,1.761059589972563677e-01,2.184788118989020866e-01,1.813294318036783037e-01,-1.256352958559343591e-01,-6.344099352778317588e-03,1.000000000000000000e+00
-7.615885566081541658e-01,-1.298940102220227599e+00,-6.676144099946621502e-01,-3.400139916551304098e-01,-7.473586524570745293e-02,-5.461680829425604733e-01,-4.348348818521100556e-01,-2.137636844993305585e-01,-2.959360947415788368e-01,-4.717807416829210010e-01,1.687487324311658821e+00,1.386718955480136795e-01,2.970816661615525156e-01,6.104238688501525401e-01,2.660716139864225949e-01,-3.980272440350906549e-01,-6.021767789615261046e-01,2.441222496494226124e-01,1.327579532993433120e-01,7.575416159981197550e-01,1.409940066616424009e-04,-1.128414631252735167e-01,2.879951213643343055e-01,-7.580253808790646808e-01,7.131470087757443843e-02,-9.231697347063426429e-02,1.285260121356094631e-01,1.326496885104223693e-02,2.132390215130313404e-01,3.450799974829668604e-01,2.648189345012839646e-01,8.040129644404067633e-02,-1.401199339939478428e-01,-9.810613226750897198e-02,2.629808818848739516e-01,-2.166211593306327510e-01,-1.722460787282598660e-01,-3.959322627612620049e-02,-2.269055740503631707e-02,-8.708956000433991373e-02,-5.428429786500249543e-02,-1.324386267128556949e-01,-4.685554815077989654e-01,1.417813166289138560e-01,1.783955222464602974e-01,2.041624170581751371e-02,1.551168257462431643e-01,1.369677955695819682e-01,1.479073088104073397e-01,-5.552539970130696556e-01,4.000000000000000000e+00
-7.506780780057031865e-01,-8.190332417779967455e-01,-5.312323063622398367e-01,-5.922269304791749622e-01,2.719660434787781744e-01,8.793988797288584403e-01,-6.058207895305223190e-01,5.809479220687258083e-01,6.946835800293355012e-01,-1.098757817654827940e-01,-5.569978723126235431e-01,-4.083434291812492074e-03,7.408580678355570770e-01,-4.398296917815888163e-01,6.912559766197873268e-01,3.641472777027280339e-01,3.522033715323087955e-01,2.809496708074647048e-02,-1.646250440689471517e-01,-4.679532637275645168e-01,-2.394381857186848594e-01,-2.729584547025616370e-01,-1.203698787897467870e+00,1.821103238120904133e-01,5.496940763213144926e-02,6.906269561592945361e-02,-1.450061808633265892e-01,-7.314438574011523919e-02,4.806852304111445817e-01,-5.031657697310368826e-01,-2.098900712225616749e-01,-4.764503538470460375e-01,-4.559273755881153578e-01,-4.830997410496895572e-01,-2.253590328020610434e-01,-3.111859879114312055e-01,6.460358813429690761e-01,-1.376707480151339313e-01,-1.565287511658427499e-01,-3.277947279382672358e-02,-5.758016187866938501e-02,3.714364095427072909e-01,5.323539696054235826e-01,-1.822670163349457140e-01,3.110389336544061023e-01,1.156174899848276538e-01,-5.749043974599788581e-02,-1.683118391794813096e-01,-2.718069888436114301e-02,-1.355755906625923379e-01,9.000000000000000000e+00
5.718997022592250401e-01,-4.458232076829428681e-01,8.924158764259931820e-01,-5.141752807987856055e-01,5.663956797950277927e-02,-1.357585510870075798e-02,-1.563991865852731034e-01,3.595385906624565808e-01,-4.988676367167556025e-01,2.056920912114650779e+00,1.776697919087976696e-01,7.282862731712137494e-01,-6.759605442522120811e-01,-8.378386410479863322e-01,-1.303434777957131585e+00,-3.223263979234902155e-01,-5.004960784772670701e-01,1.884829204746044928e-01,-8.951813919367470618e-01,-2.483763063038734731e-01,4.480386351204349582e-01,8.481334976210532645e-03,1.588128710628038121e-01,-1.277316140981447523e+00,-2.973671226760074005e-01,4.535800147003365423e-01,3.134162437768719250e-02,-4.288160103016646074e-01,-1.371974734780487520e-03,9.676893917072723617e-02,2.274443239576443010e-01,3.868230759022031062e-01,4.645679741650103889e-01,6.331225093613989108e-01,3.185432357293622729e-01,1.185579702436138777e-01,5.004894186818742950e-03,3.328350705810125265e-01,-2.479502650528928043e-01,-2.737755139745036148e-01,-3.782596074399565689e-01,-1.427470735904739531e-02,-8.149685906633020657e-03,-1.449727327116563103e-01,-2.468086279647065950e-01,-9.269623733023406309e-02,-3.342904981651161761e-02,-4.871978132501920272e-02,3.718434110336300558e-01,-4.094930112535029032e-01,5.000000000000000000e+00
-2.905362744333448918e-02,-1.498475990445429229e+00,7.985260438784618220e-01,1.555482289691137554e+00,-3.987057873702900546e-01,-2.668131546239841945e-01,5.161676038367746244e-01,5.175586364673446793e-01,3.761327260041297804e-01,-1.344610827801913100e+00,7.416106493334211347e-01,4.606989891988356733e-01,1.071088240338879671e-01,-5.467072898455390684e-01,-2.362178387677542069e-01,-1.562670866894050048e-01,-1.449595876219957336e-01,1.362394140138912246e-01,9.336756933302001737e-01,-2.865924046592239760e-01,-1.929568495193062505e-01,2.307107832492784616e-01,9.004084460248319363e-03,5.173015841592801811e-01,1.267662300651993534e-01,2.276096966724319159e-01,-3.440345672931248155e-01,3.565310454025662490e-01,5.663054383035383277e-02,-5.156941024282407637e-01,2.114752984650607182e-01,-1.713938901085758082e-01,2.305581995957219632e-01,6.911136971616445301e-03,8.094962737693109367e-02,-8.622303565501102107e-02,2.610157478125111133e-02,1.050007128708263654e-01,6.183086160250429453e-01,1.632718307498208510e-01,2.169327890493827626e-01,-4.893396150325791255e-03,-3.356361612830039559e-02,-3.947012800253089648e-01,1.460021609759653283e-01,-1.291648825174265824e-01,3.430309444639696032e-02,1.445952965808219026e-01,1.331441013192637135e-01,-4.564910343650553648e-02,9.000000000000000000e+00
