4.859708001830045809e+00,-6.194358029355527151e+00,-2.466498876917731398e+00,2.084781211872691387e+00,-2.912294214365606093e-01,4.164009750642467256e-01,1.806551077105251757e+00,-1.434953101023880573e-01,1.775573716657640189e-01,1.183060553687040439e+00,4.080269314557652294e+00,-7.216903871253542713e-01,7.799391494542743386e-01,5.950942012775174428e-01,9.388521608017037501e-01,-9.999233332175950784e-01,-2.657062057633758023e+00,-1.785300495752818739e-01,-3.926289889230150099e-01,1.585826935854005137e+00,1.451142673655236859e+00,1.385906105563350810e+00,8.216102830592613149e-01,1.569740289952411827e-01,7.440084464050741309e-01,2.523597014044466902e-01,8.418841706117150547e-01,6.199060525144618472e-01,-4.837463893913901969e-01,-2.129858758320168022e+00,1.395336941854168789e+00,-2.732979237475836598e-01,-5.702903547958825259e-01,-8.488627348661590410e-01,4.405924060065387060e-01,-7.899115493056826920e-02,7.572360204993353605e-01,4.903028361045279060e-01,-8.273119369041567195e-01,-1.064397174523693500e-02,-3.630697803957592951e-02,5.331520246475257574e-02,8.142471535658598603e-01,-8.819644052924116018e-01,-5.397169989331510598e-01,1.034497543253760504e-01,-4.220083388650368583e-01,6.339084679015707935e-02,2.452279085105489864e-01,-3.396299866772627823e-03,-1.943692211271728643e-01,-3.390986011108754750e-01,-9.783729134632369873e-02,4.012530639510372699e-01,-1.115349958169739697e+00,6.000000000000000000e+00
6.905905125793923460e+00,-1.248102777193095481e+00,1.278881303246217627e+00,-4.074230009066158509e+00,1.718180092999850972e+00,-1.529313644302968900e+00,-1.191313442040479398e+00,-9.666120072399463359e-01,5.481553689021605891e+00,1.760325752383484099e+00,1.621290251427352169e+00,1.327663765980158506e-01,-2.024709594836957560e-01,3.981928449142156712e+00,-1.839566928372867061e+00,5.980981480503895220e-01,2.600349696938181854e+00,-6.382381017977738491e-01,1.096841148430629964e+00,2.674708037884330203e-01,1.337058398514966440e+00,6.540675399590533123e-01,-1.172223461374941378e+00,3.848659404682900576e+00,6.869382969384774107e-01,1.309338146482279530e+00,1.228400646871798951e+00,1.872867146361241630e+00,1.181263245147404994e+00,-1.014550659826556567e+00,-2.672255444976781580e-01,2.633849659260322218e-01,-8.956246060621410043e-01,5.017102091800785812e-01,4.473668912509681100e-02,7.387756504203096819e-02,8.680703139853083172e-01,-1.720156029710422363e+00,4.847752564814401532e-01,-8.043045598940183893e-01,-2.222519740421610712e-01,1.517962773512847585e-01,6.581965683262306355e-01,1.254668734867155688e+00,-2.901656235478584644e-01,-3.893035830255131557e-01,3.774166302694825226e-01,-7.177057423917870826e-01,-5.967604945567373670e-02,4.276870777555195624e-01,-4.336596525062746399e-01,1.026938895140882435e+00,-1.257704168989887794e+00,3.993361870979841299e-01,1.621314810748428481e-01,5.000000000000000000e+00
8.394588018716344635e-01,2.045682123573750566e+00,-3.502874173827758675e+00,5.029644294868521825e+00,-3.204690709497284296e+00,1.759372785666764694e+00,-2.485386149585639082e+00,-9.495760661364847088e-01,1.635064009524578310e+00,1.845528785762920565e+00,-7.901085010756507820e-01,-9.587738454893777185e-01,2.255107985322466965e-02,-3.301450703218604121e-01,2.689785961935359015e+00,-1.158393967777062494e+00,6.122200140623298426e-01,-1.837000062992717730e-01,-1.593009341303184945e+00,6.852573540777242567e-01,1.419614413351996118e+00,-1.200380555005520655e+00,2.174835711750364720e+00,-1.836821299258137585e-01,-1.582121557866637440e+00,2.612910186186758743e-01,-3.877381040302517734e-01,8.620983951137104473e-01,4.422249835197452628e-01,1.133191377269924915e+00,-1.607876695832658909e+00,6.349035800665742135e-02,-9.948344565716160659e-01,9.513078285507798881e-01,2.139667244255278600e-01,-1.298972534842996129e+00,1.287385465126997808e+00,8.450925360982867174e-01,2.498685074146337615e-01,-1.457982598282024089e-01,1.684615459178317343e+00,-7.513653290836261323e-02,1.290646406162824777e-01,-9.855922926246711846e-01,1.106527049527213258e+00,-5.943363245566590791e-01,5.030167191281268435e-01,-9.812509497341940223e-01,-7.688937110222651694e-02,7.799500769872592665e-01,7.480356361752431571e-01,-7.880189584426524618e-01,1.055478269209075171e+00,-1.360817200950772854e+00,1.146696740253322577e+00,4.000000000000000000e+00
-2.581886183583130379e+00,6.513250819861754692e+00,1.706976196771494259e+00,4.781703327876617865e-02,8.946489453107328571e-02,-8.086067741752883675e-01,1.574059271489232303e+00,-2.114778225889220487e+00,-9.396766765255508691e-01,-1.425588070171774469e+00,1.297049747055148305e+00,-1.334733351428919690e+00,1.213498933284775427e+00,7.241819156496981380e-01,5.090121735901345090e-01,2.199570732159418507e-01,-5.855569399319077162e-01,1.061759369554709398e+00,-1.238053350295193811e+00,-1.144936442899252005e-01,-1.219483709264877591e+00,-8.163626469626692472e-01,2.504323499281315146e-01,9.742667907605917499e-01,4.248430507893676683e-02,4.728562358466668614e-01,8.209316966744940602e-01,-1.019422768317821415e+00,1.400204282796106425e-01,-1.195776914414586001e+00,-7.177824070334037909e-01,4.081555272035473636e-01,-2.778670342336453380e-01,-4.059327810340824794e-01,-2.712574123578472829e-01,2.075520983491666860e-01,2.079390717996078553e-01,-1.436974887329507622e+00,7.329533366619530588e-01,-3.492832242109128460e-01,7.247481328579959969e-01,-2.726874093633625540e-01,1.950269286378512046e-01,3.786580231629188553e-01,-6.152879576564630054e-02,-1.209113226476452169e-01,2.867713078115058933e-01,-3.044523986714798292e-01,1.101140857559217423e+00,1.257528880128115471e-02,-4.006666957037164356e-01,-5.151661520251973325e-01,-8.770018730946982366e-02,-1.253356483766281115e-01,-2.357205181362309054e-01,7.000000000000000000e+00
2.549458579251421497e+00,-3.713992482065048284e-01,-5.047309283491324683e-01,-7.491933376971504188e+00,-1.114828611689131277e+00,1.687537898425913729e+00,-2.148647055928271765e+00,-1.964099661869976199e+00,1.277169051431483071e+00,2.140928913233396624e+00,4.095813614282024506e-01,2.766380962354679784e-01,-4.020368512782281911e-01,1.281358266902797860e+00,-5.772719001785433512e-01,-3.438052671382367254e-01,6.682283224433781532e-01,-1.260581653012146086e-01,1.208484748292186994e+00,1.576009263874675215e+00,-1.553115522604165077e+00,-1.477767844360515781e+00,-8.451720121633246041e-01,-6.827450369633132343e-01,2.180402953649097864e+00,1.340980601529246252e+00,4.140530923059232253e-03,1.434418383836182809e+00,-1.416740666950983218e+00,5.487337704774275515e-01,-6.206255688909612100e-01,-1.105038711665867618e-01,-2.747289718702020656e-01,5.080669664170551769e-01,2.751001998147134531e-01,-7.131013283688139026e-01,-5.685056827856530548e-01,-2.307140157656408230e-01,4.506765842842639924e-01,2.787205189643441328e-01,-2.335938660958941926e-01,6.603408956142694519e-01,2.936993819629274416e-01,1.489099333612139697e-01,9.664230968392125698e-01,-6.866122511437589004e-01,-6.842248040800474884e-01,1.317986937596973496e+00,1.526959573250361857e-01,1.601709016112778938e-01,-4.820042235538453679e-01,9.231113206858646558e-01,6.601502588977634645e-01,-1.119135720708636095e+00,-3.421170702334054847e-01,3.000000000000000000e+00
2.275705617338065423e+00,1.382712526769808603e+00,-3.074124173774364976e+00,2.518126046886644431e+00,-3.850039399723203193e+00,2.887860968575935328e+00,4.163383051226286491e-01,-1.860878362531655617e+00,-1.845282805844656426e+00,9.049133097925149416e-01,-3.041096258909015138e-01,1.560249180771777322e+00,-8.347469342808013781e-01,1.059250224595982143e-01,-1.419498601590393649e+00,-4.276317100899637569e-02,-2.898766340459607016e-01,2.294878286343466078e-01,-1.339181089385584444e+00,-2.312100679671391656e-01,5.394987780090991780e-01,1.116296185230139182e+00,-2.032412798845377733e+00,7.039458749898759582e-02,2.321139001639982435e-01,7.866213950467838556e-01,-1.134886468956193939e+00,-3.783963004349465420e-01,1.093251879767571433e+00,-2.368065434644565925e-01,7.188551086291165848e-02,3.355279382309777625e-01,-3.192544070297978487e-01,1.710313708514267228e-01,5.908053748268401462e-01,-6.880562084577728221e-01,-4.012813230840869827e-01,7.354076294056761665e-01,-7.706616326288606711e-01,7.760292632608629670e-01,4.066625821978520627e-01,-7.102888326616928483e-01,-6.163269974195589862e-01,1.301209064381336766e+00,2.883659551490789230e-01,-1.074059803024236093e+00,5.983082059081826776e-01,-2.424911996910117662e-01,3.192170768395787284e-01,7.396854481902430667e-01,4.826367565323342879e-01,-7.488871215816921278e-01,-6.542606912513840856e-01,-6.329084379034639607e-01,5.398645560280109293e-03,6.000000000000000000e+00
-4.135813570452869237e-01,4.488951323551048644e-01,-1.878329977369507020e+00,-4.474016008195661698e+00,-2.638813224434125804e+00,2.432735784398673218e+00,-1.246499463928857576e+00,-3.668070825836753923e-01,-2.363036396942667761e+00,2.497788346072870702e+00,-1.826305574818882560e+00,1.852556022426724125e+00,-1.331018773294037949e+00,-1.713385246038838572e+00,4.484454691195322584e-01,8.499761988853097305e-01,-1.673077610049451325e+00,4.870079551260705908e-01,2.816678477725090834e-01,3.539340093477652549e-01,1.596105873116968610e-01,1.879810447294756881e-01,8.944366413145696248e-02,-1.283123254969686489e+00,-6.608273031456272928e-02,1.353643988936230336e-01,9.099961539356212770e-01,-1.082863057228455883e-01,-3.140838954311752085e-01,-7.887332645450705060e-02,-1.461421130597568618e+00,-5.379479581255034448e-01,-1.151678776398085358e+00,4.394696288645395521e-01,-2.352882095806139301e-02,-8.950337648706474525e-01,1.257520772221650152e+00,-7.450222641138144475e-01,6.430057563019199174e-01,-1.046845349659322189e+00,-1.331357403817169160e+00,4.008764984691312594e-01,1.673083108727274615e-02,7.419132923961706538e-01,-8.101420917758378470e-01,4.686797111476136840e-02,8.998505962705851680e-01,-4.236127199654384223e-01,2.847520225607377276e-01,8.120805360100394332e-02,6.236125100562507351e-01,-5.038679326322475366e-02,5.836026007089725187e-01,-4.114210522366923972e-01,2.054569449734950093e-01,3.000000000000000000e+00
-7.093969944183282195e+00,-3.007038096689521822e+00,2.470927850722972163e+00,-3.018282473739229421e-01,-4.283544362708620601e-01,-1.151157022521368312e+00,1.395688164578043011e+00,6.224536317861181084e-02,-6.941369326019175556e-01,8.899782868658209223e-01,1.406614053677381349e-01,-6.824533300866136853e-02,-3.731511943163574596e-01,-6.249807995264060612e-01,2.828017722263908018e-01,1.137823133022361072e-01,5.085719737079565927e-01,1.118957390281803743e+00,-7.854730093029645976e-01,1.233164071435787074e-01,-6.565362725352334727e-02,3.745581931972739587e-01,-5.933168652166314061e-01,3.069250788158900956e-01,1.304720895714728823e-01,7.612985276844397298e-01,1.184191698407194432e-01,-2.699206756333664692e-01,5.234997156851145528e-01,6.510150695343529526e-01,2.861490729113436715e-01,1.710952684160793325e-01,2.749376764348118729e-01,-3.994354883961484526e-01,5.541758655887626395e-01,3.698300875931781473e-01,2.732175455933453789e-01,-3.730897058811413203e-01,-2.173496489026707224e-01,6.752658300119136481e-01,8.659379899416942694e-02,1.448930075321079071e-02,4.738516969317947969e-01,-8.837510315487108470e-02,1.670503417880165806e-02,2.811786881236223445e-01,9.719772973137722968e-03,1.629611640087325342e-01,-3.504206682227979652e-02,1.121231266320864561e-01,7.023244856198854746e-01,1.176840187020714440e-01,-1.662853649720415911e-02,8.484105579136329289e-02,-2.500968370384006878e-01,1.000000000000000000e+00
5.903570826732500443e+00,-2.226798335913912630e-01,7.387667095840157572e+00,-1.169098008234825015e+00,-1.879848214968413034e+00,1.535207455523807663e-01,-2.773420362850418819e+00,-1.304203070142504473e+00,-1.754112804819662585e+00,-1.134953971093780156e+00,4.410820557159311206e-01,6.451199401419785984e-01,-3.539781775316432344e-01,-2.001193646599714437e+00,-2.211889137895307833e+00,9.120542163740853470e-01,1.052957907738983900e+00,-2.179710616221119945e+00,-2.143489398988668526e+00,-1.019963184011289103e-01,-9.164574988370836062e-01,-1.591856780875859911e+00,-3.667587717270675562e-01,1.625261521839590703e-02,-9.109598265867677180e-02,-6.890835875002028210e-01,-1.940550711794662153e-01,4.677925006130907448e-01,3.936678652806003820e-01,4.499991884477622661e-01,-2.357525663453393427e+00,4.358828099773948694e-01,2.626322947677685038e-01,-1.839975429696079301e+00,4.391244001660938312e-01,3.541918645155187062e-01,2.226488191919878123e-01,1.123094347039460095e+00,5.164289816216148798e-01,-3.140548236400965698e-01,9.633488668200560490e-01,-4.465943158485315423e-01,2.867432411544857951e-01,-1.010152955937482888e+00,2.717264428351895758e-02,-1.843890006848383223e-01,-2.907255787806070635e-01,4.271994145496609829e-01,-1.141924389201263296e-01,3.819327044460465448e-01,5.193870675931188119e-01,3.328501934299751275e-01,2.730081697762156145e-01,-1.304888944009234553e-01,-3.603687370847849514e-02,0.000000000000000000e+00
-6.624063368167406374e+00,-3.004956306660722998e+00,2.369090805358375462e+00,-5.005787553970633130e-01,-1.256812072771323452e+00,-9.985099258173412151e-01,5.484037530662787541e-01,4.225605651945830155e-01,-6.775796650754496442e-01,4.562774369815904563e-01,-2.846584609533196475e-01,-6.925402099773980691e-01,-6.509076732152280220e-01,-8.242441865321816774e-01,3.471902586870863616e-01,1.606065585154143049e-01,7.835396364029887373e-01,7.794221644543127825e-01,-6.614687543422426153e-01,6.592344611441623980e-01,4.839047026389201589e-01,4.776478214857340365e-01,-1.694947572421991455e-01,-8.968932299805786046e-02,2.095208809662864602e-01,1.003661744977310422e+00,5.008334762518099614e-01,-7.478159742888602912e-02,4.229290756276774532e-01,3.930124314496915017e-01,7.171729663823446232e-01,3.858839322771361879e-01,-2.187321271541393941e-01,-7.981390135265089558e-01,-1.022415791295611803e-01,-3.080881821891433558e-01,1.161223135429617082e-01,2.827227988155627814e-01,6.651101813090170012e-01,4.804678307939335702e-01,-1.862489824361077684e-01,-1.979558613673202683e-01,7.112157287779902193e-01,1.764706980215836052e-01,1.319636377025353580e-01,-1.760468328591125453e-01,-1.316585021606004879e-01,3.338181708967778438e-01,6.289177110404325401e-03,-3.199835268739811833e-01,2.054242551329075739e-01,1.393537507632895342e-02,-2.054538728213599619e-01,8.270233756924502133e-01,-2.104012344839539250e-01,1.000000000000000000e+00
